time,accX,accY,accZ,wRoll,wPitch,wYaw,Pa
3.38,      -0.27505268,       0.36346247,      -10.0197762,   -0.01745329252,    0.03490658504,                0,100014.3661499023
3.45,      -0.27505268,       0.37328578,     -10.02959951,   -0.01745329252,    0.03490658504,                0,100014.3051147461
3.53,      -0.27505268,       0.38310909,      -10.0197762,   -0.01745329252,    0.03490658504,                0,100014.2593383789
3.6,      -0.25540606,       0.38310909,      -10.0197762,   -0.03490658504,                0,                0,100014.1830444336
3.67,       -0.2946993,       0.38310909,     -10.00012958,   -0.01745329252,    0.01745329252,    0.01745329252,100014.1220092773
3.75,      -0.27505268,       0.37328578,      -9.99030627,   -0.03490658504,                0,                0,100014.0533447266
3.84,      -0.26522937,       0.38310909,     -10.00012958,   -0.01745329252,                0,                0,100013.9923095703
3.93,      -0.27505268,       0.38310909,     -10.00012958,   -0.01745329252,                0,                0,100013.9236450195
4.01,      -0.27505268,       0.35363916,     -10.00012958,   -0.03490658504,                0,    0.01745329252,100013.8473510742
4.09,      -0.28487599,        0.3929324,      -9.98048296,   -0.01745329252,                0,                0,100013.7557983398
4.19,      -0.27505268,       0.38310909,      -9.98048296,   -0.03490658504,                0,                0,100013.6871337891
4.26,      -0.28487599,       0.36346247,      -9.98048296,                0,                0,                0,100013.6032104492
4.31,       -0.2946993,       0.37328578,      -9.98048296,   -0.01745329252,   -0.01745329252,   -0.01745329252,100013.5192871094
4.4,      -0.25540606,       0.37328578,      -9.98048296,                0,   -0.03490658504,                0,100013.4429931641
4.46,      -0.27505268,       0.36346247,      -9.97065965,   -0.01745329252,   -0.01745329252,                0,100013.3514404297
4.53,      -0.28487599,       0.37328578,      -9.99030627,                0,   -0.03490658504,                0,100013.2675170898
4.61,      -0.27505268,       0.38310909,      -9.98048296,                0,   -0.05235987756,                0,100013.1912231445
4.67,      -0.28487599,       0.36346247,     -10.00012958,                0,   -0.03490658504,   -0.01745329252,100013.0767822266
4.71,       -0.2946993,       0.37328578,      -9.99030627,   -0.01745329252,   -0.03490658504,                0,100012.9776000977
4.8,       -0.2946993,       0.37328578,      -9.97065965,                0,   -0.03490658504,                0,100012.8936767578
4.84,      -0.28487599,       0.36346247,     -10.00012958,                0,   -0.03490658504,                0,100012.7792358398
4.91,      -0.27505268,       0.38310909,      -9.99030627,                0,   -0.01745329252,                0,100012.6800537109
4.99,       -0.2946993,       0.37328578,      -9.99030627,                0,   -0.05235987756,                0,100012.5885009766
5.07,      -0.27505268,       0.37328578,      -9.98048296,                0,   -0.01745329252,                0,100012.4816894531
5.15,      -0.31434592,       0.35363916,      -9.99030627,                0,   -0.01745329252,                0,100012.3672485352
5.25,      -0.28487599,       0.36346247,      -9.99030627,                0,   -0.01745329252,                0,100012.2756958008
5.33,      -0.28487599,       0.37328578,     -10.00012958,   -0.01745329252,                0,                0,100012.1536254883
5.41,       -0.2946993,       0.35363916,     -10.00012958,                0,                0,                0,100012.0468139648
5.5,       -0.2946993,       0.37328578,      -10.0197762,                0,                0,                0,100011.9323730469
5.56,      -0.27505268,       0.38310909,     -10.00995289,    0.01745329252,                0,                0,100011.8255615234
5.65,       -0.2946993,       0.36346247,      -10.0197762,                0,                0,                0,100011.6958618164
5.73,      -0.26522937,       0.38310909,     -10.00995289,    0.03490658504,    0.01745329252,                0,100011.5814208984
5.84,      -0.28487599,       0.37328578,     -10.04924613,    0.03490658504,    0.01745329252,                0,100011.4440917969
5.92,      -0.27505268,       0.35363916,      -10.0197762,    0.01745329252,    0.01745329252,                0,100011.3296508789
6,       -0.2946993,       0.38310909,     -10.02959951,                0,    0.03490658504,                0,100011.1846923828
6.09,      -0.28487599,       0.37328578,     -10.04924613,                0,    0.03490658504,                0,100011.0626220703
6.17,       -0.2946993,       0.37328578,     -10.03942282,                0,    0.05235987756,    0.01745329252,100010.9405517578
6.26,      -0.26522937,       0.36346247,     -10.04924613,    0.01745329252,    0.05235987756,                0,100010.7955932617
6.35,      -0.28487599,       0.38310909,     -10.04924613,    0.01745329252,    0.05235987756,                0,100010.6582641602
6.4,      -0.28487599,       0.36346247,     -10.04924613,    0.03490658504,    0.05235987756,                0,100010.5133056641
6.48,      -0.30452261,       0.36346247,     -10.06889275,                0,    0.03490658504,                0,100010.3607177734
